# SPOT, PRICE, DELTA
4.666666666666667140e+01,6.569495010057985196e-01,-1.333062634838488025e-01
4.670670670670671143e+01,6.516766252349411870e-01,-1.323286553496167139e-01
4.674674674674675146e+01,6.464197107604247039e-01,-1.313553385989354449e-01
4.678678678678679148e+01,6.411764824819019548e-01,-1.303860845969566085e-01
4.682682682682683151e+01,6.359454772247982168e-01,-1.294207279776693476e-01
4.686686686686687153e+01,6.307274994354743480e-01,-1.284593119010501716e-01
4.690690690690691156e+01,6.255215966631268998e-01,-1.275017195774089396e-01
4.694694694694695158e+01,6.203528599290794032e-01,-1.265500527138475606e-01
4.698698698698699161e+01,6.153907914362546361e-01,-1.256188850630451659e-01
4.702702702702703164e+01,6.104530328881336843e-01,-1.246926488451130244e-01
4.706706706706707166e+01,6.055305035453758533e-01,-1.237705077180685370e-01
4.710710710710711169e+01,6.006228083953208952e-01,-1.228523968366199426e-01
4.714714714714715171e+01,5.957281114045402948e-01,-1.219381197865995470e-01
4.718718718718719174e+01,5.908453207003429020e-01,-1.210275460456073232e-01
4.722722722722723177e+01,5.859741262438630249e-01,-1.201206181613515556e-01
4.726726726726727179e+01,5.811145339723896575e-01,-1.192173081339697738e-01
4.730730730730731182e+01,5.762652613229414245e-01,-1.183174680153028929e-01
4.734734734734735184e+01,5.715729498239998652e-01,-1.174342724900949569e-01
4.738738738738739187e+01,5.669656360137378392e-01,-1.165613472988885208e-01
4.742742742742743189e+01,5.623751109978956109e-01,-1.156925173064723283e-01
4.746746746746747192e+01,5.577977819661652514e-01,-1.148274155063246649e-01
4.750750750750751195e+01,5.532334661020485989e-01,-1.139659973951493016e-01
4.754754754754755197e+01,5.486807000687431435e-01,-1.131080967194578041e-01
4.758758758758759200e+01,5.441381810829922783e-01,-1.122535585057923557e-01
4.762762762762763202e+01,5.396066672822525945e-01,-1.114024312865116578e-01
4.766766766766767205e+01,5.350852253195812480e-01,-1.105545987563885807e-01
4.770770770770771207e+01,5.306144303052624522e-01,-1.097138431245999607e-01
4.774774774774775210e+01,5.263171664588639498e-01,-1.088918110800928679e-01
4.778778778778779213e+01,5.220397515341480554e-01,-1.080740420145842179e-01
4.782782782782783215e+01,5.177751783178540235e-01,-1.072598261351770943e-01
4.786786786786787218e+01,5.135232600147813242e-01,-1.064491210270382543e-01
4.790790790790791220e+01,5.092823142225444411e-01,-1.056417349565354769e-01
4.794794794794795223e+01,5.050513834923954226e-01,-1.048375459690870648e-01
4.798798798798799226e+01,5.008302194592276768e-01,-1.040365057523345155e-01
4.802802802802803228e+01,4.966188679148850760e-01,-1.032385948270249515e-01
4.806806806806807231e+01,4.924161890922584828e-01,-1.024436739194039547e-01
4.810810810810811233e+01,4.883444876887201302e-01,-1.016637496715914607e-01
4.814814814814815236e+01,4.843609328638068257e-01,-1.008946976744604512e-01
4.818818818818819238e+01,4.803923655464100162e-01,-1.001292923598146589e-01
4.822822822822823241e+01,4.764348265472747035e-01,-9.936710378235401320e-02
4.826826826826827244e+01,4.724887702907441533e-01,-9.860815811392838193e-02
4.830830830830831246e+01,4.685524772678261729e-01,-9.785225456717093484e-02
4.834834834834835249e+01,4.646247758907164349e-01,-9.709924413330882353e-02
4.838838838838839251e+01,4.607063929007610414e-01,-9.634918585043975026e-02
4.842842842842843254e+01,4.567965949754609345e-01,-9.560197854766536163e-02
4.846846846846847257e+01,4.528986916095357751e-01,-9.485793325807700960e-02
4.850850850850851259e+01,4.491840734576506566e-01,-9.413460930921598024e-02
4.854854854854855262e+01,4.454934861400349777e-01,-9.341576667225184871e-02
4.858858858858859264e+01,4.418144293647220389e-01,-9.270007442486485894e-02
4.862862862862863267e+01,4.381460543845724365e-01,-9.198742382340983903e-02
4.866866866866867269e+01,4.344872945676850340e-01,-9.127767717392408497e-02
4.870870870870871272e+01,4.308373451025017120e-01,-9.057072884298404680e-02
4.874874874874875275e+01,4.271953180448197496e-01,-8.986646105879554647e-02
4.878878878878879277e+01,4.235617525397811778e-01,-8.916491260668810148e-02
4.882882882882883280e+01,4.199357723909033502e-01,-8.846596920343385850e-02
4.886886886886887282e+01,4.163634591574141286e-01,-8.777449536622609905e-02
4.890890890890891285e+01,4.129311537898940898e-01,-8.709972923372272247e-02
4.894894894894895288e+01,4.095141761631890809e-01,-8.642842382261392564e-02
4.898898898898899290e+01,4.061071940378426781e-01,-8.575997459286492652e-02
4.902902902902903293e+01,4.027101110682727025e-01,-8.509435250635709325e-02
4.906906906906907295e+01,3.993214983347445068e-01,-8.443137921899580844e-02
4.910910910910911298e+01,3.959406442890288647e-01,-8.377095628214328848e-02
4.914914914914915300e+01,3.925672000611318824e-01,-8.311302642750530156e-02
4.918918918918919303e+01,3.892014043177836058e-01,-8.245759856101504692e-02
4.922922922922923306e+01,3.858422808138318172e-01,-8.180454468807096813e-02
4.926926926926927308e+01,3.825667831772737726e-01,-8.116231194415571282e-02
4.930930930930931311e+01,3.793935767769639478e-01,-8.053302095924702586e-02
4.934934934934935313e+01,3.762330835648890481e-01,-7.990679649960956421e-02
4.938938938938939316e+01,3.730813326010032904e-01,-7.928316654965288091e-02
4.942942942942943318e+01,3.699387582874084091e-01,-7.866216601725627144e-02
4.946946946946947321e+01,3.668037950546098602e-01,-7.804359659383795778e-02
4.950950950950951324e+01,3.636756940920954362e-01,-7.742735337881204161e-02
4.954954954954955326e+01,3.605544651261896050e-01,-7.681342206740227052e-02
4.958958958958959329e+01,3.574401074394972233e-01,-7.620178667704287367e-02
4.962962962962963331e+01,3.543317371134220295e-01,-7.559232709942462214e-02
4.966966966966967334e+01,3.513217981958466352e-01,-7.499554555413348589e-02
4.970970970970971337e+01,3.483902144766962694e-01,-7.440921896099798871e-02
4.974974974974975339e+01,3.454699431682325961e-01,-7.382569763857121936e-02
4.978978978978979342e+01,3.425574829289285694e-01,-7.324455164354980174e-02
4.982982982982983344e+01,3.396534727578762736e-01,-7.266584312774299059e-02
4.986986986986987347e+01,3.367563345492277649e-01,-7.208936828631014315e-02
4.990990990990991349e+01,3.338653623479290178e-01,-7.151502589170687096e-02
4.994994994994995352e+01,3.309806912207248208e-01,-7.094281830392643040e-02
4.998998998998999355e+01,3.281022425552142519e-01,-7.037272172040930085e-02
5.003003003003003357e+01,3.252292175997868462e-01,-6.980462515186305894e-02
5.007007007007007360e+01,3.224554050776375913e-01,-6.924952438554772549e-02
5.011011011011011362e+01,3.197496169796509857e-01,-6.870381569180429582e-02
5.015015015015015365e+01,3.170541254679589693e-01,-6.816069863144078034e-02
5.019019019019019368e+01,3.143657355174178103e-01,-6.761976956835351327e-02
5.023023023023023370e+01,3.116850955671841006e-01,-6.708109547276781826e-02
5.027027027027027373e+01,3.090107109581888278e-01,-6.654447846758985985e-02
5.031031031031031375e+01,3.063419330474422830e-01,-6.600982345090607162e-02
5.035035035035035378e+01,3.036788886405298871e-01,-6.547713363875801162e-02
5.039039039039039380e+01,3.010215256122575345e-01,-6.494638950184049297e-02
5.043043043043043383e+01,2.983690955698486968e-01,-6.441748479686340567e-02
5.047047047047047386e+01,2.958046685824188837e-01,-6.390045039939722116e-02
5.051051051051051388e+01,2.933096204173504806e-01,-6.339308556986576748e-02
5.055055055055055391e+01,2.908242410853122406e-01,-6.288815110168188838e-02
5.059059059059059393e+01,2.883454167357385467e-01,-6.238524314657224040e-02
5.063063063063063396e+01,2.858736881325906198e-01,-6.188441883652107817e-02
5.067067067067067399e+01,2.834076968378881345e-01,-6.138549333319196638e-02
5.071071071071071401e+01,2.809468766574524379e-01,-6.088838149096717500e-02
5.075075075075075404e+01,2.784912249290378283e-01,-6.039307178657033620e-02
5.079079079079079406e+01,2.760408151067926807e-01,-5.989956171911805377e-02
5.083083083083083409e+01,2.735949220911780833e-01,-5.940774641132143263e-02
5.087087087087087411e+01,2.712156518184190568e-01,-5.892533300424492720e-02
5.091091091091091414e+01,2.689171225892530992e-01,-5.845412400964286603e-02
5.095095095095095417e+01,2.666278815389058199e-01,-5.798522027128517192e-02
5.099099099099099419e+01,2.643448638302540177e-01,-5.751821588723485257e-02
5.103103103103103422e+01,2.620682792392181049e-01,-5.705312721426131911e-02
5.107107107107107424e+01,2.597970048565402812e-01,-5.658979682100651054e-02
5.111111111111111427e+01,2.575305982548991013e-01,-5.612815569231924956e-02
5.115115115115115429e+01,2.552687784832258777e-01,-5.566815644164027632e-02
5.119119119119119432e+01,2.530118202316251064e-01,-5.520982425067894744e-02
5.123123123123123435e+01,2.507590882423544332e-01,-5.475306572153113699e-02
5.127127127127127437e+01,2.485439561236720274e-01,-5.430212313882947645e-02
5.131131131131131440e+01,2.464277509214590489e-01,-5.386486666396340939e-02
5.135135135135135442e+01,2.443214391969280586e-01,-5.342992519400487778e-02
5.139139139139139445e+01,2.422210967834970419e-01,-5.299677203530218927e-02
5.143143143143143448e+01,2.401265672903903636e-01,-5.256537696008208027e-02
5.147147147147147450e+01,2.380370571530166512e-01,-5.213562325737922803e-02
5.151151151151151453e+01,2.359521956901933781e-01,-5.170745283259143427e-02
5.155155155155155455e+01,2.338713380080895132e-01,-5.128076766659602631e-02
5.159159159159159458e+01,2.317949402454069219e-01,-5.085562018030052867e-02
5.163163163163163460e+01,2.297225624212403394e-01,-5.043194204149135940e-02
5.167167167167167463e+01,2.276562524970985324e-01,-5.000998734085178310e-02
5.171171171171171466e+01,2.257059201819530958e-01,-4.960415907021104714e-02
5.175175175175175468e+01,2.237697524558617534e-01,-4.920115087474412341e-02
5.179179179179179471e+01,2.218396970252753120e-01,-4.879988001491426808e-02
5.183183183183183473e+01,2.199146945992194735e-01,-4.840019484078266626e-02
5.187187187187187476e+01,2.179947305804204594e-01,-4.800208335709898327e-02
5.191191191191191479e+01,2.160790403749907329e-01,-4.760543284170926093e-02
5.195195195195195481e+01,2.141670087608125994e-01,-4.721014833952928008e-02
5.199199199199199484e+01,2.122589340967592775e-01,-4.681626272229480468e-02
5.203203203203203486e+01,2.103546674350260937e-01,-4.642374766120350299e-02
5.207207207207207489e+01,2.084536742737387316e-01,-4.603252035129448000e-02
5.211211211211211491e+01,2.066246881650591616e-01,-4.565179290559257669e-02
5.215215215215215494e+01,2.048461000040647240e-01,-4.527870218524834151e-02
5.219219219219219497e+01,2.030743928433562107e-01,-4.490739351431567716e-02
5.223223223223223499e+01,2.013072173540225440e-01,-4.453753213989738308e-02
5.227227227227227502e+01,1.995449531994325232e-01,-4.416916374300423886e-02
5.231231231231231504e+01,1.977866201161636583e-01,-4.380214266916003518e-02
5.235235235235235507e+01,1.960318845836737656e-01,-4.343641370390775164e-02
5.239239239239239510e+01,1.942805443472840898e-01,-4.307194085919206078e-02
5.243243243243243512e+01,1.925328448395394187e-01,-4.270875122731968704e-02
5.247247247247247515e+01,1.907882908714197689e-01,-4.234676687375032306e-02
5.251251251251251517e+01,1.890648302304849537e-01,-4.198843693965009782e-02
5.255255255255255520e+01,1.874313732062933835e-01,-4.164324594862443829e-02
5.259259259259259522e+01,1.858064612402713089e-01,-4.130001588558242925e-02
5.263263263263263525e+01,1.841862422148565770e-01,-4.095819601369653229e-02
5.267267267267267528e+01,1.825703233696773509e-01,-4.061772459244604450e-02
5.271271271271271530e+01,1.809583815011228114e-01,-4.027854722531809539e-02
5.275275275275275533e+01,1.793499626491042442e-01,-3.994059249806269918e-02
5.279279279279279535e+01,1.777444598558338973e-01,-3.960376434417296060e-02
5.283283283283283538e+01,1.761422499060449620e-01,-3.926811145766758576e-02
5.287287287287287540e+01,1.745431091820489333e-01,-3.893359449653564092e-02
5.291291291291291543e+01,1.729466167221568040e-01,-3.860014587042680939e-02
5.295295295295295546e+01,1.714148747744919377e-01,-3.827647153286094228e-02
5.299299299299299548e+01,1.699252728810103363e-01,-3.795942862896514031e-02
5.303303303303303551e+01,1.684414200611770995e-01,-3.764389629947884758e-02
5.307307307307307553e+01,1.669613088813596269e-01,-3.732957681597193211e-02
5.311311311311311556e+01,1.654852499225971940e-01,-3.701650930294326375e-02
5.315315315315315559e+01,1.640124104903655233e-01,-3.670456498025299191e-02
5.319319319319319561e+01,1.625425753609669455e-01,-3.639370647645580326e-02
5.323323323323323564e+01,1.610754587799489435e-01,-3.608388530771924896e-02
5.327327327327327566e+01,1.596113148337046372e-01,-3.577513213795931873e-02
5.331331331331331569e+01,1.581498042548404037e-01,-3.546739160818288689e-02
5.335335335335335571e+01,1.566947942844417463e-01,-3.516120716710349758e-02
5.339339339339339574e+01,1.553273702310016269e-01,-3.486820548497231859e-02
5.343343343343343577e+01,1.539692748952340429e-01,-3.457718896152198879e-02
5.347347347347347579e+01,1.526154506972175473e-01,-3.428741371583598346e-02
5.351351351351351582e+01,1.512649480687736081e-01,-3.399873372870423210e-02
5.355355355355355584e+01,1.499180062346561759e-01,-3.371117867005499202e-02
5.359359359359359587e+01,1.485738998234830688e-01,-3.342463441027331700e-02
5.363363363363363590e+01,1.472322624399876601e-01,-3.313903981443486191e-02
5.367367367367367592e+01,1.458931995277749361e-01,-3.285440558432253799e-02
5.371371371371371595e+01,1.445567554953799960e-01,-3.257073282085683197e-02
5.375375375375375597e+01,1.432225310063819090e-01,-3.228795606900505127e-02
5.379379379379379600e+01,1.419172804281042810e-01,-3.200997544697262859e-02
5.383383383383383602e+01,1.406741363300069436e-01,-3.174165684293436818e-02
5.387387387387387605e+01,1.394367825419623452e-01,-3.147476438389429365e-02
5.391391391391391608e+01,1.382028119181125392e-01,-3.120893001676924156e-02
5.395395395395395610e+01,1.369720661956303764e-01,-3.094412611765243876e-02
5.399399399399399613e+01,1.357442176756939456e-01,-3.068029662586722189e-02
5.403403403403403615e+01,1.345189683646122736e-01,-3.041739199452409698e-02
5.407407407407407618e+01,1.332958283439512337e-01,-3.015533089409834153e-02
5.411411411411411621e+01,1.320750922000463734e-01,-2.989415430335765067e-02
5.415415415415415623e+01,1.308566254010573027e-01,-2.963383691688760077e-02
5.419419419419419626e+01,1.296400838563232238e-01,-2.937432089095697724e-02
5.423423423423423628e+01,1.284670917632623199e-01,-2.912180075130800863e-02
5.427427427427427631e+01,1.273362166056232203e-01,-2.887608504657606864e-02
5.431431431431431633e+01,1.262099241968179242e-01,-2.863157144185249706e-02
5.435435435435435636e+01,1.250865464240597247e-01,-2.838799928201803102e-02
5.439439439439439639e+01,1.239661475728085355e-01,-2.814537380270323158e-02
5.443443443443443641e+01,1.228482053509901140e-01,-2.790360917990251238e-02
5.447447447447447644e+01,1.217325772587314198e-01,-2.766267962109306144e-02
5.451451451451451646e+01,1.206188251009825685e-01,-2.742251109177615276e-02
5.455455455455455649e+01,1.195072917754698844e-01,-2.718315368017238526e-02
5.459459459459459651e+01,1.183977256916693699e-01,-2.694456332037238958e-02
5.463463463463463654e+01,1.172898639657545539e-01,-2.670669496977585641e-02
5.467467467467467657e+01,1.162316879524960683e-01,-2.647682432741520903e-02
5.471471471471471659e+01,1.152036590447443887e-01,-2.625200611865526751e-02
5.475475475475475662e+01,1.141796173845868040e-01,-2.602825955805452424e-02
5.479479479479479664e+01,1.131581026952578894e-01,-2.580535211064831705e-02
5.483483483483483667e+01,1.121392932811890453e-01,-2.558330749367108276e-02
5.487487487487487670e+01,1.111226423979101430e-01,-2.536203508159867726e-02
5.491491491491491672e+01,1.101080530779606215e-01,-2.514151652022266273e-02
5.495495495495495675e+01,1.090951483631007329e-01,-2.492168686654402943e-02
5.499499499499499677e+01,1.080842461974965280e-01,-2.470259342729421229e-02
5.503503503503503680e+01,1.070750925728236741e-01,-2.448419162347648115e-02
5.507507507507507682e+01,1.060674429257825041e-01,-2.426643892711082343e-02
5.511511511511511685e+01,1.051084102479267618e-01,-2.405660725967092781e-02
5.515515515515515688e+01,1.041747828423687655e-01,-2.385112939682640029e-02
5.519519519519519690e+01,1.032447238257671596e-01,-2.364662188352665770e-02
5.523523523523523693e+01,1.023169219856285977e-01,-2.344287252651813813e-02
5.527527527527527695e+01,1.013915631288030833e-01,-2.323990715516150232e-02
5.531531531531531698e+01,1.004681401449454420e-01,-2.303764049361835958e-02
5.535535535535535701e+01,9.954657104855556271e-02,-2.283605671702406206e-02
5.539539539539539703e+01,9.862650336802460116e-02,-2.263509431662407909e-02
5.543543543543543706e+01,9.770823174216874962e-02,-2.243479808449858059e-02
5.547547547547547708e+01,9.679153066209873757e-02,-2.223512783565040341e-02
5.551551551551551711e+01,9.587618647281041795e-02,-2.203604595988035292e-02
5.555555555555555713e+01,9.500256353222361061e-02,-2.184388770681882155e-02
5.559559559559559716e+01,9.415547305468048578e-02,-2.165628326317207628e-02
5.563563563563563719e+01,9.331170273005862104e-02,-2.146957764400203236e-02
5.567567567567567721e+01,9.247001083398562193e-02,-2.128356665580507373e-02
5.571571571571571724e+01,9.163050939705372211e-02,-2.109826516421279413e-02
5.575575575575575726e+01,9.079278378238121727e-02,-2.091360217795918200e-02
5.579579579579579729e+01,8.995674348884842575e-02,-2.072956043806464810e-02
5.583583583583583732e+01,8.912203250259127796e-02,-2.054607725010185876e-02
5.587587587587587734e+01,8.828891521687894095e-02,-2.036319388429422284e-02
5.591591591591591737e+01,8.745724004311197786e-02,-2.018088205113760525e-02
5.595595595595595739e+01,8.662678812372924531e-02,-1.999910288398088626e-02
5.599599599599599742e+01,8.582661690697938883e-02,-1.982248959713110020e-02
5.603603603603603744e+01,8.505878419138154789e-02,-1.965138539043288432e-02
5.607607607607607747e+01,8.429415133610605737e-02,-1.948113154718773138e-02
5.611611611611611750e+01,8.353148903052584617e-02,-1.931152338557837536e-02
5.615615615615615752e+01,8.277074720223084880e-02,-1.914255008876054528e-02
5.619619619619619755e+01,8.201170631649644382e-02,-1.897417192059537572e-02
5.623623623623623757e+01,8.125418284601573782e-02,-1.880635605377343339e-02
5.627627627627627760e+01,8.049787269875194329e-02,-1.863904862190067166e-02
5.631631631631631763e+01,7.974292617027886609e-02,-1.847227205686075013e-02
5.635635635635635765e+01,7.898933603543246973e-02,-1.830602272380124976e-02
5.639639639639639768e+01,7.823687276054773487e-02,-1.814025947087883825e-02
5.643643643643643770e+01,7.750021560082404060e-02,-1.797735638437129163e-02
5.647647647647647773e+01,7.680450480764994259e-02,-1.782140142102262015e-02
5.651651651651651775e+01,7.611236117766341513e-02,-1.766633197266411631e-02
5.655655655655655778e+01,7.542214103258486346e-02,-1.751187189865792762e-02
5.659659659659659781e+01,7.473355027740188894e-02,-1.735797026515050606e-02
5.663663663663663783e+01,7.404666968105050318e-02,-1.720463779504972923e-02
5.667667667667667786e+01,7.336110807079948559e-02,-1.705180614871680198e-02
5.671671671671671788e+01,7.267669587880380699e-02,-1.689944396422067563e-02
5.675675675675675791e+01,7.199344310958617765e-02,-1.674755068533610725e-02
5.679679679679679793e+01,7.131145372718715458e-02,-1.659614157759346093e-02
5.683683683683683796e+01,7.063053165088384322e-02,-1.644518102456523148e-02
5.687687687687687799e+01,6.995088608671647112e-02,-1.629469995626328313e-02
5.691691691691691801e+01,6.931890462430082001e-02,-1.615233291147112615e-02
5.695695695695695804e+01,6.869291879235484011e-02,-1.601123116115964889e-02
5.699699699699699806e+01,6.806905090382742163e-02,-1.587074769214771169e-02
5.703703703703703809e+01,6.744653060059148386e-02,-1.573074904776738947e-02
5.707707707707707812e+01,6.682563346455466791e-02,-1.559128014582920711e-02
5.711711711711711814e+01,6.620592604130297321e-02,-1.545226425697275412e-02
5.715715715715715817e+01,6.558739740340194246e-02,-1.531369809362894026e-02
5.719719719719719819e+01,6.496981030253728973e-02,-1.517553803320517355e-02
5.723723723723723822e+01,6.435337600587548446e-02,-1.503781858947851081e-02
5.727727727727727824e+01,6.373793972037633537e-02,-1.490051095156011418e-02
5.731731731731731827e+01,6.312335538937058343e-02,-1.476358811660334266e-02
5.735735735735735830e+01,6.253429070179522542e-02,-1.463116492407588905e-02
5.739739739739739832e+01,6.196848308894446766e-02,-1.450287418521456137e-02
5.743743743743743835e+01,6.140502341239298389e-02,-1.437521880415366070e-02
5.747747747747747837e+01,6.084298438663757885e-02,-1.424803770318279830e-02
5.751751751751751840e+01,6.028231882774834349e-02,-1.412132100526045271e-02
5.755755755755755843e+01,5.972290345767896497e-02,-1.399504499424899032e-02
5.759759759759759845e+01,5.916456086956609073e-02,-1.386917733373867548e-02
5.763763763763763848e+01,5.860708958479351333e-02,-1.374368085811877513e-02
5.767767767767767850e+01,5.805056144836133469e-02,-1.361856625737824927e-02
5.771771771771771853e+01,5.749502029618605570e-02,-1.349383915392811557e-02
5.775775775775775855e+01,5.694030470771384994e-02,-1.336946990165545184e-02
5.779779779779779858e+01,5.638911284645647948e-02,-1.324591134078884937e-02
5.783783783783783861e+01,5.587692715703757029e-02,-1.312917430056051438e-02
5.787787787787787863e+01,5.536848259017353863e-02,-1.301329171965169909e-02
5.791791791791791866e+01,5.486173056000322873e-02,-1.289791055737329710e-02
5.795795795795795868e+01,5.435602905113394445e-02,-1.278291666014829027e-02
5.799799799799799871e+01,5.385163414989709019e-02,-1.266835333352006425e-02
5.803803803803803874e+01,5.334817482860833987e-02,-1.255415332615059977e-02
5.807807807807807876e+01,5.284565362030155949e-02,-1.244031603767163131e-02
5.811811811811811879e+01,5.234386784837769674e-02,-1.232680336664456269e-02
5.815815815815815881e+01,5.184299571313520649e-02,-1.221364547874309765e-02
5.819819819819819884e+01,5.134292096815926826e-02,-1.210082010516063365e-02
5.823823823823823886e+01,5.084352071589921807e-02,-1.198830404910931555e-02
5.827827827827827889e+01,5.036182448742688306e-02,-1.187901536182415195e-02
5.831831831831831892e+01,4.990317320715031979e-02,-1.177387914813689609e-02
5.835835835835835894e+01,4.944653612853468216e-02,-1.166928305913710745e-02
5.839839839839839897e+01,4.899107805173314595e-02,-1.156507787723123730e-02
5.843843843843843899e+01,4.853667925776681408e-02,-1.146124144159829140e-02
5.847847847847847902e+01,4.808335619763744184e-02,-1.135777485488527992e-02
5.851851851851851904e+01,4.763086291237594166e-02,-1.125463294818210801e-02
5.855855855855855907e+01,4.717908598850378832e-02,-1.115179380200291732e-02
5.859859859859859910e+01,4.672802930656160675e-02,-1.104925690095693615e-02
5.863863863863863912e+01,4.627776319494284613e-02,-1.094703307371716096e-02
5.867867867867867915e+01,4.582818585985671406e-02,-1.084510305431413309e-02
5.871871871871871917e+01,4.537916028662814655e-02,-1.074344055256951265e-02
5.875875875875875920e+01,4.495745292068398929e-02,-1.064669590244419692e-02
5.879879879879879923e+01,4.454613439808240843e-02,-1.055193383970902225e-02
5.883883883883883925e+01,4.413637352999880137e-02,-1.045761399837484562e-02
5.887887887887887928e+01,4.372755988176915687e-02,-1.036362602139731179e-02
5.891891891891891930e+01,4.331974324262408832e-02,-1.026997745487839321e-02
5.895895895895895933e+01,4.291276921380238890e-02,-1.017663909442949148e-02
5.899899899899899935e+01,4.250655727626920927e-02,-1.008359528447393301e-02
5.903903903903903938e+01,4.210093646287785263e-02,-9.990813611498934252e-03
5.907907907907907941e+01,4.169597905370946156e-02,-9.898306017502113419e-03
5.911911911911911943e+01,4.129171456037605131e-02,-9.806076463066285345e-03
5.915915915915915946e+01,4.088802489495954595e-02,-9.714102498257016008e-03
5.919919919919919948e+01,4.048558975649290542e-02,-9.622501426832226132e-03
5.923923923923923951e+01,4.011367385456606621e-02,-9.536423267581773180e-03
5.927927927927927954e+01,3.974516286973397289e-02,-9.451101205890813026e-03
5.931931931931931956e+01,3.937789158778144671e-02,-9.366149023361074188e-03
5.935935935935935959e+01,3.901138515431978177e-02,-9.281479357378030412e-03
5.939939939939939961e+01,3.864579241174461582e-02,-9.197118000585246048e-03
5.943943943943943964e+01,3.828089316852643920e-02,-9.113023645433889972e-03
5.947947947947947966e+01,3.791667324027535313e-02,-9.029192921385324061e-03
5.951951951951951969e+01,3.755295690876939846e-02,-8.945591920591760074e-03
5.955955955955955972e+01,3.718984699844253561e-02,-8.862238667340479464e-03
5.959959959959959974e+01,3.682733467594512949e-02,-8.779130473402797438e-03
5.963963963963963977e+01,3.646531726410841279e-02,-8.696247526703827085e-03
5.967967967967967979e+01,3.610724753721126362e-02,-8.614201688904116194e-03
5.971971971971971982e+01,3.577511236114432752e-02,-8.536912017426585148e-03
5.975975975975975985e+01,3.544520440215589291e-02,-8.460157218092748121e-03
5.979979979979979987e+01,3.511638082867504090e-02,-8.383729986622184480e-03
5.983983983983983990e+01,3.478820638359882839e-02,-8.307549298889655223e-03
5.987987987987987992e+01,3.446085426707279353e-02,-8.231646053088355341e-03
5.991991991991991995e+01,3.413409488492534505e-02,-8.155976667544754394e-03
5.995995995995995997e+01,3.380793156105085101e-02,-8.080541225619165824e-03
6.000000000000000000e+01,3.348221015568038361e-02,-8.005309647326749878e-03
